"name","url","address","fee","LocName","fX","fY","iConf","iLvl"
シティハイツ新大塚,https://www.homes.co.jp/chintai/room/560cd8e2d687d8dea89fc7004a18deaf9963e026/,東京都文京区大塚6丁目,7,"東京都/文京区/大塚/六丁目","139.72549","35.72501","5","6"
パークハウス文京関口,"",東京都文京区関口1丁目10-8,20.5,"東京都/文京区/関口/一丁目/１０番","139.73177","35.70952","5","7"
メゾン文京関口2,https://www.homes.co.jp/chintai/room/ac4a92a3aa5ca722bbe9e528717037a3e9423aa9/,東京都文京区関口1丁目,12.5,"東京都/文京区/関口/一丁目","139.72963","35.70970","5","6"
アルゴビル,https://www.homes.co.jp/chintai/room/8ac16bd6ef5ef857cd9a2e1223afcb4fbe53f81d/,東京都文京区本駒込6丁目22-29,8.5,"東京都/文京区/本駒込/六丁目/２２番","139.74382","35.73439","5","7"
東急ドエルアルス音羽,https://www.homes.co.jp/chintai/room/ddc0898e68556a8e3af05839701b6775e26a9e76/,東京都文京区音羽1丁目,7.8,"東京都/文京区/音羽/一丁目","139.73021","35.71392","5","6"
タウンハイツ本郷,https://www.homes.co.jp/chintai/room/8a544409867750c09c87ee7c17898274f8ea78d3/,東京都文京区本郷3丁目9-9,7,"東京都/文京区/本郷/三丁目/９番","139.76329","35.70452","5","7"
東急ドエルアルス白山,https://www.homes.co.jp/chintai/room/c189b81fc8679703e6fc5c5ecba5265924b51e2e/,東京都文京区白山1丁目33-26,6.6,"東京都/文京区/白山/一丁目/３３番","139.75230","35.72102","5","7"
パールハイツ白山,https://www.homes.co.jp/chintai/room/e694d5dac22e18e0909a7c27e5253dd2c9ccede2/,東京都文京区白山5丁目23-12,12.9,"東京都/文京区/白山/五丁目/２３番","139.74930","35.72482","5","7"
文京エミネンス,https://www.homes.co.jp/chintai/room/6dd5104eed2af30bac817f0c3b40a0d78d1d7083/,東京都文京区本駒込6丁目2-7,14,"東京都/文京区/本駒込/六丁目/２番","139.74406","35.72964","5","7"
ＪＲ山手線 駒込駅 徒歩10分,https://www.homes.co.jp/chintai/room/31afc4d0f5e7bdb6b6fe1924c8de7c5194d705df/,東京都文京区本駒込4丁目,6.7,"東京都/文京区/本駒込/四丁目","139.75633","35.73244","5","6"
東京メトロ丸ノ内線 後楽園駅 徒歩5分,https://www.homes.co.jp/chintai/room/779f15d0ca1b320a0f38ceeec3bc5b8de2434b69/,東京都文京区本郷1丁目,10,"東京都/文京区/本郷/一丁目","139.75630","35.70502","5","6"
イズ白山,https://www.homes.co.jp/chintai/room/f7465a7b3fa42845944347dce93c488d6d8858c6/,東京都文京区白山4丁目,12.9,"東京都/文京区/白山/四丁目","139.74638","35.72160","5","6"
東京メトロ丸ノ内線 茗荷谷駅 徒歩5分,https://www.homes.co.jp/chintai/room/a82f635d5d3c261e7d4b7b5ef09bfc3ff42bd94d/,東京都文京区大塚3丁目,7.1,"東京都/文京区/大塚/三丁目","139.73624","35.72083","5","6"
ヴィラキタガワ,https://www.homes.co.jp/chintai/room/99499dd9b0edb0328d27c7a0888f3db80d75656e/,東京都文京区白山1丁目14-15,7,"東京都/文京区/白山/一丁目/１４番","139.75227","35.71708","5","7"
都営三田線 春日駅 徒歩1分,https://www.homes.co.jp/chintai/room/fb33ddb7c9f86fdddb04d9c89ae210d36e6cfb62/,東京都文京区本郷4丁目,6.9,"東京都/文京区/本郷/四丁目","139.75523","35.70945","5","6"
東京メトロ有楽町線 江戸川橋駅 徒歩4分,https://www.homes.co.jp/chintai/room/3eea19ed10cdbc5c51ede56ba4e0f861e0bc0ea8/,東京都文京区音羽1丁目,23.9,"東京都/文京区/音羽/一丁目","139.73021","35.71392","5","6"
東京メトロ千代田線 根津駅 徒歩5分,https://www.homes.co.jp/chintai/room/b9667efbe109320bb9ba12d62f65418886bfcdd4/,東京都文京区根津1丁目,12.9,"東京都/文京区/根津/一丁目","139.76285","35.71881","5","6"
ＪＲ山手線 駒込駅 徒歩11分,https://www.homes.co.jp/chintai/room/81b7c585df4b51a06c9eec95587da8b4befbd57c/,東京都文京区本駒込5丁目,10.6,"東京都/文京区/本駒込/五丁目","139.75165","35.73280","5","6"
ベイ・アルファ上富士,https://www.homes.co.jp/chintai/room/fcb7471eaf4d81fb8cd9eda98eff4f2bad4cd0bd/,東京都文京区本駒込5丁目5-1,8,"東京都/文京区/本駒込/五丁目/５番","139.75066","35.73191","5","7"
目白台フラット,https://www.homes.co.jp/chintai/room/81e37ddf01148634f02a7e41e99e591c5f087835/,東京都文京区目白台2丁目,6.3,"東京都/文京区/目白台/二丁目","139.72112","35.71768","5","6"
東京メトロ丸ノ内線 茗荷谷駅 徒歩7分,"",東京都文京区大塚4丁目,6.4,"東京都/文京区/大塚/四丁目","139.73383","35.72386","5","6"
キャメロット,"",東京都文京区本郷2丁目30-15,15,"東京都/文京区/本郷/二丁目/３０番","139.75905","35.70571","5","7"
東京メトロ有楽町線 護国寺駅 徒歩8分,https://www.homes.co.jp/chintai/room/cc7a8875f945fab4b45a275332ca94f668d61dde/,東京都文京区音羽1丁目15-12,7.8,"東京都/文京区/音羽/一丁目/１５番","139.72960","35.71532","5","7"
東京メトロ有楽町線 江戸川橋駅 徒歩2分,https://www.homes.co.jp/chintai/room/92649edd0d2311e18fde12d7669afa7c3276d1c7/,東京都文京区関口1丁目,20.5,"東京都/文京区/関口/一丁目","139.72963","35.70970","5","6"
東京メトロ千代田線 根津駅 徒歩1分,https://www.homes.co.jp/chintai/room/9b05ab315b9237a6e7c0c2ca5df6a2b16184ad6b/,東京都文京区根津2丁目6-9,6.5,"東京都/文京区/根津/二丁目/６番","139.76727","35.71698","5","7"
ヒルサイト相澤,https://www.homes.co.jp/chintai/room/70f781b65abb8f7597740f52d4af76eedc2c8ddf/,東京都文京区大塚6丁目,6,"東京都/文京区/大塚/六丁目","139.72549","35.72501","5","6"
東京メトロ丸ノ内線 新大塚駅 徒歩8分,https://www.homes.co.jp/chintai/room/20941cd108b1cffc8e14fc7cf6d9af9e4caf9872/,東京都文京区大塚6丁目,7,"東京都/文京区/大塚/六丁目","139.72549","35.72501","5","6"
コスモスガーデン,https://www.homes.co.jp/chintai/room/50b316fdc02cfdbaa0bc6a01a5ae97441fe3b898/,東京都文京区目白台1丁目,6.5,"東京都/文京区/目白台/一丁目","139.72227","35.71393","5","6"
ダイホープラザ駒込,https://www.homes.co.jp/chintai/room/89ceab384d17d12fd0379c3db6dad8eb381468df/,東京都文京区本駒込5丁目,5.5,"東京都/文京区/本駒込/五丁目","139.75165","35.73280","5","6"
カーサあや,https://www.homes.co.jp/chintai/room/c9e04677fb581d1e7c5db158ab706623357d6444/,東京都文京区小日向3丁目5-1,5.8,"東京都/文京区/小日向/三丁目/５番","139.73561","35.71448","5","7"
都営三田線 白山駅 徒歩5分,https://www.homes.co.jp/chintai/room/d28605db96b2f67f064e9b62a0762b6166b459f3/,東京都文京区白山4丁目,9,"東京都/文京区/白山/四丁目","139.74638","35.72160","5","6"
ほそむらハイツ,https://www.homes.co.jp/chintai/room/41a0011e7000973574fcd7a65249e42f8b7f0b01/,東京都文京区本駒込6丁目,7,"東京都/文京区/本駒込/六丁目","139.74490","35.73178","5","6"
メゾンタケバ,https://www.homes.co.jp/chintai/room/c3a6ec377d654c0d4904d2f96cc29af1a7d5f439/,東京都文京区千石4丁目,6.6,"東京都/文京区/千石/四丁目","139.74068","35.72905","5","6"
トマトハイツ,https://www.homes.co.jp/chintai/room/292ad515b87a190a8359ea705790f350a871d3cf/,東京都文京区千石4丁目,6.3,"東京都/文京区/千石/四丁目","139.74068","35.72905","5","6"
アーバンハウス,https://www.homes.co.jp/chintai/room/36ba23b968027cd7b1abe1a0e5222442e49195f1/,東京都文京区千石3丁目,10.5,"東京都/文京区/千石/三丁目","139.73820","35.72620","5","6"
都営大江戸線 春日駅 徒歩3分,https://www.homes.co.jp/chintai/room/a64627ae4704170c317d4d4c5836324c3214d3e3/,東京都文京区小石川2丁目,8.5,"東京都/文京区/小石川/二丁目","139.74901","35.71058","5","6"
トーカンキャステール本郷,https://www.homes.co.jp/chintai/room/4534aef707e21a2ab281c43ae19e814ecaa62b78/,東京都文京区本郷6丁目,12.8,"東京都/文京区/本郷/六丁目","139.75809","35.71354","5","6"
ラヴィドール,https://www.homes.co.jp/chintai/room/d5d229898a72f7aa53732cdf0c6e4cdd68694308/,東京都文京区千石3丁目,6.5,"東京都/文京区/千石/三丁目","139.73820","35.72620","5","6"
フォーラム千石,https://www.homes.co.jp/chintai/room/8a74c3e6c19f6b0f0218dbadc3cb55e904295279/,東京都文京区千石4丁目36-11,8,"東京都/文京区/千石/四丁目/３６番","139.74152","35.72822","5","7"
ＪＲ山手線 駒込駅 徒歩7分,"",東京都文京区本駒込5丁目,8,"東京都/文京区/本駒込/五丁目","139.75165","35.73280","5","6"
東京メトロ丸ノ内線 本郷三丁目駅 徒歩3分,"",東京都文京区本郷2丁目,8.1,"東京都/文京区/本郷/二丁目","139.75977","35.70450","5","6"
エルスタンザ小石川,"",東京都文京区小石川5丁目2-2,6.2,"東京都/文京区/小石川/五丁目/２番","139.73959","35.71625","5","7"
都営三田線 千石駅 徒歩10分,https://www.homes.co.jp/chintai/room/f7213ac51c7936632fed0c848ceffff08cc7420c/,東京都文京区千石2丁目,7.5,"東京都/文京区/千石/二丁目","139.74052","35.72370","5","6"
メゾンド後楽,https://www.homes.co.jp/chintai/room/afb782fa9dffa1b3bb1ecd7a313fee63b86c8cab/,東京都文京区後楽2丁目21-6,8.3,"東京都/文京区/後楽/二丁目/２１番","139.74483","35.70761","5","7"
鈴木ハイツ,https://www.homes.co.jp/chintai/room/162da83d8f1906847d55fe1ad6f88b18d718e592/,東京都文京区本駒込1丁目,9,"東京都/文京区/本駒込/一丁目","139.75148","35.72550","5","6"
東京メトロ丸ノ内線 新大塚駅 徒歩8分,https://www.homes.co.jp/chintai/room/9f21d83b891d5ddc99be3f3e5d5b861f34be25c0/,東京都文京区大塚6丁目,6,"東京都/文京区/大塚/六丁目","139.72549","35.72501","5","6"
東京メトロ丸ノ内線 新大塚駅 徒歩4分,https://www.homes.co.jp/chintai/room/d554db47f41bae6ddccfc5fd85334c51359613fa/,東京都文京区大塚4丁目,13,"東京都/文京区/大塚/四丁目","139.73383","35.72386","5","6"
東京メトロ千代田線 千駄木駅 徒歩8分,https://www.homes.co.jp/chintai/room/089ee4891c7396bda0581d7e678593c26416cd43/,東京都文京区千駄木4丁目,12.5,"東京都/文京区/千駄木/四丁目","139.76001","35.73095","5","6"
ライオンズマンション新大塚,https://www.homes.co.jp/chintai/room/2dafab9f0e64d938d57bdd2423f075f06733628c/,東京都文京区大塚6丁目2-5,9.8,"東京都/文京区/大塚/六丁目/２番","139.72813","35.72606","5","7"
ハイム1039,https://www.homes.co.jp/chintai/room/8f0b6824c07f7a61c70b184a9fc2c8ce41b72638/,東京都文京区水道2丁目,7.3,"東京都/文京区/水道/二丁目","139.73694","35.70975","5","6"
コーポ染谷,https://www.homes.co.jp/chintai/room/5cc021ecb254924510739205c69e1c5c0bb0ce15/,東京都文京区千駄木3丁目33-12,7,"東京都/文京区/千駄木/三丁目/３３番","139.76317","35.72631","5","7"
藤和シティコープ御茶ノ水吉田ビル,https://www.homes.co.jp/chintai/room/00da282884281e43712ce30265251fb7bdd00488/,東京都文京区本郷3丁目3-10,7.2,"東京都/文京区/本郷/三丁目/３番","139.76279","35.70326","5","7"
コーポＨＯＬＬＹ,https://www.homes.co.jp/chintai/room/d52b273122081ad8ca4563cf59cfb2a0742d487e/,東京都文京区大塚6丁目,6.8,"東京都/文京区/大塚/六丁目","139.72549","35.72501","5","6"
ＪＲ山手線 駒込駅 徒歩10分,https://www.homes.co.jp/chintai/room/6bff949c785575c1fe14b80125941f1903094426/,東京都文京区本駒込5丁目,7.8,"東京都/文京区/本駒込/五丁目","139.75165","35.73280","5","6"
東京メトロ丸ノ内線 茗荷谷駅 徒歩6分,https://www.homes.co.jp/chintai/room/7d9178e992d35f1a2b3d6d1e22462ef8815e8e9a/,東京都文京区小日向3丁目5-1,5.8,"東京都/文京区/小日向/三丁目/５番","139.73561","35.71448","5","7"
都営三田線 千石駅 徒歩5分,https://www.homes.co.jp/chintai/room/11c43834b38cadff3484a904892ca30cea13bb2b/,東京都文京区千石4丁目,6.6,"東京都/文京区/千石/四丁目","139.74068","35.72905","5","6"
タイセイマンション,https://www.homes.co.jp/chintai/room/ca3f56acbf3066469c9082d5c4bff0cd696584e8/,東京都文京区小日向3丁目13-16,13.8,"東京都/文京区/小日向/三丁目/１３番","139.73352","35.71574","5","7"
ＪＲ山手線 巣鴨駅 徒歩11分,https://www.homes.co.jp/chintai/room/7540749d6251f01d2b60479c254e4abdba01f7ea/,東京都文京区千石3丁目,10.5,"東京都/文京区/千石/三丁目","139.73820","35.72620","5","6"
都営三田線 千石駅 徒歩3分,"",東京都文京区本駒込6丁目,7,"東京都/文京区/本駒込/六丁目","139.74490","35.73178","5","6"
ＪＲ山手線 駒込駅 徒歩12分,"",東京都文京区本駒込4丁目,7.5,"東京都/文京区/本駒込/四丁目","139.75633","35.73244","5","6"
ＪＲ山手線 巣鴨駅 徒歩10分,"",東京都文京区千石4丁目,6.2,"東京都/文京区/千石/四丁目","139.74068","35.72905","5","6"
エルアージュ小石川B棟,"",東京都文京区小石川1丁目,17.9,"東京都/文京区/小石川/一丁目","139.75208","35.71198","5","6"
ベガハウスミタケ,https://www.homes.co.jp/chintai/room/ba4b5a2600f3d29bb5b7e2ad3b00e7fdd7fa6ed5/,東京都文京区千駄木5丁目,11,"東京都/文京区/千駄木/五丁目","139.75842","35.72749","5","6"
ストーク小石川,https://www.homes.co.jp/chintai/room/a396f73b18525526f933d4af557c4e3b69d1500e/,東京都文京区小石川2丁目,7.9,"東京都/文京区/小石川/二丁目","139.74901","35.71058","5","6"
小日向フラット,https://www.homes.co.jp/chintai/room/136085427bd86ba60ecd95f8390e72d75eb8cbad/,東京都文京区小日向3丁目,6.6,"東京都/文京区/小日向/三丁目","139.73402","35.71523","5","6"
パレヴェール文京,https://www.homes.co.jp/chintai/room/4a1dd99d027a4b31710b4e9f8bcf7a6888a40cc9/,東京都文京区関口1丁目,7.9,"東京都/文京区/関口/一丁目","139.72963","35.70970","5","6"
ベガハウスミタケ,https://www.homes.co.jp/chintai/room/de568b4156dc9220c7756309d1142e91b525ef46/,東京都文京区千駄木5丁目,11.5,"東京都/文京区/千駄木/五丁目","139.75842","35.72749","5","6"
東京メトロ南北線 本駒込駅 徒歩3分,https://www.homes.co.jp/chintai/room/d517f671e3b51732f45d121f57c5525109e1b6ce/,東京都文京区本駒込1丁目,9,"東京都/文京区/本駒込/一丁目","139.75148","35.72550","5","6"
都営三田線 白山駅 徒歩10分,https://www.homes.co.jp/chintai/room/981391620aea54d2285e942fdac79fcdde3b947d/,東京都文京区白山2丁目,7.8,"東京都/文京区/白山/二丁目","139.74832","35.71738","5","6"
ＪＲ中央線 御茶ノ水駅 徒歩5分,https://www.homes.co.jp/chintai/room/c6d2ce17d45af987e0f6782b1452086e1e28cc84/,東京都文京区本郷3丁目,7.2,"東京都/文京区/本郷/三丁目","139.76294","35.70443","5","6"
戸田家駒込マンション,https://www.homes.co.jp/chintai/room/654add463924ed79bd4b47aa2b9b6860beebd4fb/,東京都文京区本駒込5丁目,7.4,"東京都/文京区/本駒込/五丁目","139.75165","35.73280","5","6"
ＪＲ総武線 飯田橋駅 徒歩7分,https://www.homes.co.jp/chintai/room/cdb63571ae9fed3d9b80c2c1b8fa6c5af29574c9/,東京都文京区後楽2丁目21-6,8.3,"東京都/文京区/後楽/二丁目/２１番","139.74483","35.70761","5","7"
ベルウッド本郷,https://www.homes.co.jp/chintai/room/f7cfabb27845250fdae1913f99a98c1aef0c7f18/,東京都文京区本郷4丁目,7.5,"東京都/文京区/本郷/四丁目","139.75523","35.70945","5","6"
小石川ハイツ星座,https://www.homes.co.jp/chintai/room/d4873cfc5a8267904fa261a2cb7b776d9531735b/,東京都文京区大塚3丁目43-3,7.5,"東京都/文京区/大塚/三丁目/４３番","139.73689","35.72289","5","7"
船津邸,https://www.homes.co.jp/chintai/room/e47347d03b5985418c9b02c013ba6d218f716896/,東京都文京区本郷4丁目27-5,7.3,"東京都/文京区/本郷/四丁目/２７番","139.75476","35.71127","5","7"
メゾン目白台,https://www.homes.co.jp/chintai/room/25519566f66d477d8a3724001c3f158bc757d47f/,東京都文京区目白台2丁目,5.9,"東京都/文京区/目白台/二丁目","139.72112","35.71768","5","6"
アスパ小石川,https://www.homes.co.jp/chintai/room/91fc8a2feedadf2875903f41eaf6a6b696bae75d/,東京都文京区小石川4丁目,7.3,"東京都/文京区/小石川/四丁目","139.74269","35.71426","5","6"
エデュコート小石川,https://www.homes.co.jp/chintai/room/c439ddc62d01ebbf4d93950673c0babda0513a18/,東京都文京区小石川5丁目17-5,23.3,"東京都/文京区/小石川/五丁目/１７番","139.73944","35.71878","5","7"
ベストプレイス大塚,https://www.homes.co.jp/chintai/room/47876aa4f37f46d3b5dfab542e1df8be2643da60/,東京都文京区大塚6丁目1-9,9.5,"東京都/文京区/大塚/六丁目/１番","139.72820","35.72561","5","7"
コーポ小林,"",東京都文京区湯島3丁目11-8,11,"東京都/文京区/湯島/三丁目/１１番","139.76906","35.70414","5","7"
ドゥーエ茗荷谷,"",東京都文京区大塚3丁目20-13,20.9,"東京都/文京区/大塚/三丁目/２０番","139.73462","35.72168","5","7"
パインハウゼ,"",東京都文京区白山5丁目,6.9,"東京都/文京区/白山/五丁目","139.74956","35.72349","5","6"
都営三田線 白山駅 徒歩6分,https://www.homes.co.jp/chintai/room/92f1b4aab3f4a82c11034de4cbe1fbb695f7e238/,東京都文京区白山1丁目,7,"東京都/文京区/白山/一丁目","139.75276","35.71880","5","6"
